IdTab_file,IdTab,Row,Column,Datapoint,factValue,qOOR
f_01.01,f_01.01,r0350,c0010,dp113147,18210,
f_01.01,f_01.01,r0360,c0010,dp32356,80172,
f_01.01,f_01.01,r0370,c0010,dp10903,27939,
f_01.01,f_01.01,r0380,c0010,dp32354,1414232,
f_01.02,f_01.02,r0010,c0010,dp11345,1608671,
f_01.02,f_01.02,r0020,c0010,dp11343,142080,
f_01.02,f_01.02,r0030,c0010,dp11349,438198,
f_01.02,f_01.02,r0040,c0010,dp11341,423306,
f_01.02,f_01.02,r0050,c0010,dp11332,367163,
f_01.02,f_01.02,r0060,c0010,dp11347,237924,
f_01.02,f_01.02,r0070,c0010,dp11247,687885,
f_01.02,f_01.02,r0080,c0010,dp11243,97312,
f_01.02,f_01.02,r0090,c0010,dp11233,150612,
f_01.02,f_01.02,r0100,c0010,dp11249,439961,
f_01.02,f_01.02,r0110,c0010,dp11451,624824,
f_01.02,f_01.02,r0120,c0010,dp11447,153119,
f_01.02,f_01.02,r0130,c0010,dp11437,68566,
f_01.02,f_01.02,r0140,c0010,dp11453,403139,
f_01.02,f_01.02,r0150,c0010,dp11485,13312,
f_01.02,f_01.02,r0160,c0010,dp32629,177429,
f_01.02,f_01.02,r0170,c0010,dp32633,1308444,
f_01.02,f_01.02,r0180,c0010,dp113186,84833,
f_01.02,f_01.02,r0190,c0010,dp32636,319893,
f_01.02,f_01.02,r0200,c0010,dp32646,421231,
f_01.02,f_01.02,r0210,c0010,dp32644,124220,
f_01.02,f_01.02,r0220,c0010,dp152670,65062,
f_01.02,f_01.02,r0230,c0010,dp32642,293205,
f_01.02,f_01.02,r0240,c0010,dp32651,133873,
f_01.02,f_01.02,r0250,c0010,dp32594,3510,
f_01.02,f_01.02,r0260,c0010,dp113175,130363,
f_01.02,f_01.02,r0270,c0010,dp32648,301368,
f_01.02,f_01.02,r0280,c0010,dp32631,22539,
f_01.02,f_01.02,r0290,c0010,dp10907,323680,
f_01.02,f_01.02,r0300,c0010,dp32592,5346581,
f_01.03,f_01.03,r0010,c0010,dp32440,756486,
f_01.03,f_01.03,r0020,c0010,dp56987,477985,
f_01.03,f_01.03,r0030,c0010,dp56988,278501,
f_01.03,f_01.03,r0040,c0010,dp32462,104276,
f_01.03,f_01.03,r0050,c0010,dp32444,420791,
f_01.03,f_01.03,r0060,c0010,dp32442,68909,
f_01.03,f_01.03,r0070,c0010,dp32443,351882,
f_01.03,f_01.03,r0080,c0010,dp32446,267728,
f_01.03,f_01.03,r0090,c0010,dp32429,2124426,
f_01.03,f_01.03,r0095,c0010,dp84737,1585218,
f_01.03,f_01.03,r0100,c0010,dp84736,349285,
f_01.03,f_01.03,r0110,c0010,dp84734,353817,
f_01.03,f_01.03,r0120,c0010,dp84731,221050,
f_01.03,f_01.03,r0122,c0010,dp84739,-99999,
f_01.03,f_01.03,r0124,c0010,dp84740,262292,
f_01.03,f_01.03,r0128,c0010,dp84738,539208,
f_01.03,f_01.03,r0130,c0010,dp84733,241352,
f_01.03,f_01.03,r0140,c0010,dp84732,281260,
f_01.03,f_01.03,r0150,c0010,dp84729,29132,
f_01.03,f_01.03,r0155,c0010,dp155465,-888888,
f_01.03,f_01.03,r0165,c0010,dp155466,263063,
f_01.03,f_01.03,r0170,c0010,dp84730,188167,
f_01.03,f_01.03,r0180,c0010,dp84735,259010,
f_01.03,f_01.03,r0190,c0010,dp32458,493519,
f_01.03,f_01.03,r0200,c0010,dp32460,112509,
f_01.03,f_01.03,r0210,c0010,dp32450,271117,
f_01.03,f_01.03,r0220,c0010,dp32453,43193,
f_01.03,f_01.03,r0230,c0010,dp32452,227924,
f_01.03,f_01.03,r0240,c0010,dp32454,-4638764,
f_01.03,f_01.03,r0250,c0010,dp32456,303272,
f_01.03,f_01.03,r0260,c0010,dp32448,-1000000,
f_01.03,f_01.03,r0270,c0010,dp32426,-767666,
f_01.03,f_01.03,r0280,c0010,dp32425,-68768,
f_01.03,f_01.03,r0290,c0010,dp32428,-698898,
f_01.03,f_01.03,r0300,c0010,dp32464,-1552306,
f_01.03,f_01.03,r0310,c0010,dp32654,3794275,
f_01.03,f_01.03,r0320,c0010,dp155462,218948,
f_01.03,f_01.03,r0330,c0010,dp155463,231011,
f_01.03,f_01.03,r0340,c0010,dp155454,131185,
f_01.03,f_01.03,r0350,c0010,dp155455,99826,
f_01.03,f_01.03,r0360,c0010,dp155464,48814,
f_02.00,f_02.00,r0010,c0010,dp33853,1075407,
f_02.00,f_02.00,r0020,c0010,dp11116,186461,
f_02.00,f_02.00,r0025,c0010,dp152740,165075,
f_02.00,f_02.00,r0030,c0010,dp10980,154785,
f_02.00,f_02.00,r0041,c0010,dp152881,84708,
f_02.00,f_02.00,r0051,c0010,dp152255,197226,
f_02.00,f_02.00,r0070,c0010,dp11678,67156,
f_02.00,f_02.00,r0080,c0010,dp33859,187042,
f_02.00,f_02.00,r0085,c0010,dp149615,32954,
f_02.00,f_02.00,r0090,c0010,dp33803,-684821,
f_02.00,f_02.00,r0100,c0010,dp11351,-127058,
f_02.00,f_02.00,r0110,c0010,dp11251,-34797,
f_02.00,f_02.00,r0120,c0010,dp11455,-154797,
f_02.00,f_02.00,r0130,c0010,dp11677,-68028,
f_02.00,f_02.00,r0140,c0010,dp33812,-123095,
f_02.00,f_02.00,r0145,c0010,dp149605,-177046,
f_02.00,f_02.00,r0150,c0010,dp33815,3333333,
f_02.00,f_02.00,r0160,c0010,dp33861,550430,
f_02.00,f_02.00,r0170,c0010,dp11117,157160,
f_02.00,f_02.00,r0175,c0010,dp152741,185211,
f_02.00,f_02.00,r0191,c0010,dp152882,138965,
f_02.00,f_02.00,r0192,c0010,dp153011,69094,
f_02.00,f_02.00,r0200,c0010,dp33870,9381,
f_02.00,f_02.00,r0210,c0010,dp33821,-99352,
f_02.00,f_02.00,r0220,c0010,dp10744,416652,
f_02.00,f_02.00,r0231,c0010,dp152883,174177,
f_02.00,f_02.00,r0241,c0010,dp152256,101450,
f_02.00,f_02.00,r0260,c0010,dp11456,23107,
f_02.00,f_02.00,r0270,c0010,dp10900,117918,
f_02.00,f_02.00,r0280,c0010,dp10678,164876,
f_02.00,f_02.00,r0287,c0010,dp152746,152915,
f_02.00,f_02.00,r0290,c0010,dp56328,14325,
f_02.00,f_02.00,r0300,c0010,dp33937,57671,
f_02.00,f_02.00,r0310,c0010,dp33942,43908,
f_02.00,f_02.00,r0330,c0010,dp33924,94556,
f_02.00,f_02.00,r0340,c0010,dp33896,143191,
f_02.00,f_02.00,r0350,c0010,dp33831,-29937,
f_02.00,f_02.00,r0355,c0010,dp46612,204089,
f_02.00,f_02.00,r0360,c0010,dp33816,-124553,
f_02.00,f_02.00,r0370,c0010,dp33818,-52794,
f_02.00,f_02.00,r0380,c0010,dp33817,-71759,
f_02.00,f_02.00,r0385,c0010,dp433799,-62255,
f_02.00,f_02.00,r0390,c0010,dp57016,-282990,
f_02.00,f_02.00,r0400,c0010,dp56343,-41882,
f_02.00,f_02.00,r0410,c0010,dp56338,-73112,
f_02.00,f_02.00,r0420,c0010,dp57015,-167996,
f_02.00,f_02.00,r0425,c0010,dp150928,157087,
f_02.00,f_02.00,r0426,c0010,dp152885,110291,
f_02.00,f_02.00,r0427,c0010,dp152258,46796,
f_02.00,f_02.00,r0430,c0010,dp33932,-289758,
f_02.00,f_02.00,r0440,c0010,dp57024,-133981,
f_02.00,f_02.00,r0450,c0010,dp33934,-155777,
f_02.00,f_02.00,r0460,c0010,dp10616,-250458,
f_02.00,f_02.00,r0481,c0010,dp152884,-76202,
f_02.00,f_02.00,r0491,c0010,dp152257,-174256,
f_02.00,f_02.00,r0510,c0010,dp11816,-158700,
f_02.00,f_02.00,r0520,c0010,dp33926,-390219,
f_02.00,f_02.00,r0530,c0010,dp11932,-89853,
f_02.00,f_02.00,r0540,c0010,dp11786,-27792,
f_02.00,f_02.00,r0550,c0010,dp33928,-144570,
f_02.00,f_02.00,r0560,c0010,dp11916,-59765,
f_02.00,f_02.00,r0570,c0010,dp33925,-68239,
f_02.00,f_02.00,r0580,c0010,dp33895,127069,
f_02.00,f_02.00,r0590,c0010,dp11812,169003,
f_02.00,f_02.00,r0600,c0010,dp10913,167014,
f_02.00,f_02.00,r0610,c0010,dp33946,2383195,
f_02.00,f_02.00,r0620,c0010,dp33952,-171455,
f_02.00,f_02.00,r0630,c0010,dp33948,2554650,
f_02.00,f_02.00,r0640,c0010,dp33949,259181,
f_02.00,f_02.00,r0650,c0010,dp33947,136281,
f_02.00,f_02.00,r0660,c0010,dp33953,-122900,
f_02.00,f_02.00,r0670,c0010,dp57025,2813831,
f_02.00,f_02.00,r0680,c0010,dp57020,107263,
f_02.00,f_02.00,r0690,c0010,dp57021,2706568,
f_03.00,f_03.00,r0010,c0010,dp57025,-43899,
f_03.00,f_03.00,r0020,c0010,dp33950,-346364,
f_03.00,f_03.00,r0030,c0010,dp84838,169022,
f_03.00,f_03.00,r0040,c0010,dp33935,59628,
f_03.00,f_03.00,r0050,c0010,dp33930,35531,
f_03.00,f_03.00,r0060,c0010,dp33927,-84672,
f_03.00,f_03.00,r0070,c0010,dp10912,-34067,
f_03.00,f_03.00,r0080,c0010,dp11814,92756,
f_03.00,f_03.00,r0081,c0010,dp152886,-36004,
f_03.00,f_03.00,r0083,c0010,dp151458,82157,
f_03.00,f_03.00,r0084,c0010,dp151581,42978,
f_03.00,f_03.00,r0085,c0010,dp151582,64091,
f_03.00,f_03.00,r0086,c0010,dp155671,-56687,
f_03.00,f_03.00,r0090,c0010,dp33954,110380,
f_03.00,f_03.00,r0100,c0010,dp84839,-515386,
f_03.00,f_03.00,r0110,c0010,dp11671,-242044,
f_03.00,f_03.00,r0120,c0010,dp11676,-54086,
f_03.00,f_03.00,r0130,c0010,dp11675,-88465,
f_03.00,f_03.00,r0140,c0010,dp11674,-99493,
f_03.00,f_03.00,r0150,c0010,dp33944,-10035,
f_03.00,f_03.00,r0160,c0010,dp38666,17689,
f_03.00,f_03.00,r0170,c0010,dp38488,30462,
f_03.00,f_03.00,r0180,c0010,dp37924,-58186,
f_03.00,f_03.00,r0190,c0010,dp11546,-167096,
f_03.00,f_03.00,r0200,c0010,dp11582,-10327,
f_03.00,f_03.00,r0210,c0010,dp11581,-11758,
f_03.00,f_03.00,r0220,c0010,dp11580,-83451,
f_03.00,f_03.00,r0230,c0010,dp11579,-61560,
f_03.00,f_03.00,r0231,c0010,dp155670,-34223,
f_03.00,f_03.00,r0232,c0010,dp155818,65188,
f_03.00,f_03.00,r0233,c0010,dp155815,-82176,
f_03.00,f_03.00,r0234,c0010,dp155807,-17235,
f_03.00,f_03.00,r0241,c0010,dp152887,76739,
f_03.00,f_03.00,r0251,c0010,dp152978,88464,
f_03.00,f_03.00,r0261,c0010,dp152969,10916,
f_03.00,f_03.00,r0270,c0010,dp10886,-22641,
f_03.00,f_03.00,r0280,c0010,dp49612,102059,
f_03.00,f_03.00,r0290,c0010,dp49616,89126,
f_03.00,f_03.00,r0300,c0010,dp49615,-40231,
f_03.00,f_03.00,r0310,c0010,dp49613,53164,
f_03.00,f_03.00,r0320,c0010,dp11815,28354,
f_03.00,f_03.00,r0330,c0010,dp33955,-269140,
f_03.00,f_03.00,r0340,c0010,dp33951,-390263,
f_03.00,f_03.00,r0350,c0010,dp33898,89676,
f_03.00,f_03.00,r0360,c0010,dp33899,-390401,
f_04.02.1,f_04.02.1,r0010,c0010,dp152734,51748,
f_04.02.1,f_04.02.1,r0020,c0010,dp152710,115638,
f_04.02.1,f_04.02.1,r0030,c0010,dp152719,98569,
f_04.02.1,f_04.02.1,r0040,c0010,dp152716,173226,
f_04.02.1,f_04.02.1,r0050,c0010,dp152732,629047,
f_04.02.1,f_04.02.1,r0050,c0020,dp152791,-352625,
f_04.02.1,f_04.02.1,r0060,c0010,dp152707,176570,
f_04.02.1,f_04.02.1,r0060,c0020,dp152780,-94197,
f_04.02.1,f_04.02.1,r0070,c0010,dp152712,175156,
f_04.02.1,f_04.02.1,r0070,c0020,dp152784,-18782,
f_04.02.1,f_04.02.1,r0080,c0010,dp152709,56903,
f_04.02.1,f_04.02.1,r0080,c0020,dp152782,-77148,
f_04.02.1,f_04.02.1,r0090,c0010,dp152718,161535,
f_04.02.1,f_04.02.1,r0090,c0020,dp152789,-68154,
f_04.02.1,f_04.02.1,r0100,c0010,dp152715,58883,
f_04.02.1,f_04.02.1,r0100,c0020,dp152787,-94344,
f_04.02.1,f_04.02.1,r0110,c0010,dp152738,636358,
f_04.02.1,f_04.02.1,r0110,c0020,dp152793,-661986,
f_04.02.1,f_04.02.1,r0120,c0010,dp152708,96242,
f_04.02.1,f_04.02.1,r0120,c0020,dp152781,-73680,
f_04.02.1,f_04.02.1,r0130,c0010,dp152713,107231,
f_04.02.1,f_04.02.1,r0130,c0020,dp152785,-149178,
f_04.02.1,f_04.02.1,r0140,c0010,dp152711,79364,
f_04.02.1,f_04.02.1,r0140,c0020,dp152783,-111481,
f_04.02.1,f_04.02.1,r0150,c0010,dp152720,127332,
f_04.02.1,f_04.02.1,r0150,c0020,dp152790,-129294,
f_04.02.1,f_04.02.1,r0160,c0010,dp152717,84870,
f_04.02.1,f_04.02.1,r0160,c0020,dp152788,-99098,
f_04.02.1,f_04.02.1,r0170,c0010,dp152714,141319,
f_04.02.1,f_04.02.1,r0170,c0020,dp152786,-99255,
f_04.02.1,f_04.02.1,r0180,c0010,dp152736,1317153,
f_04.02.1,f_04.02.1,r0180,c0020,dp152792,-1014611,
f_04.02.2,f_04.02.2,r0060,c0010,dp10972,309750,
f_04.02.2,f_04.02.2,r0060,c0020,dp151177,-261660,
f_04.02.2,f_04.02.2,r0070,c0010,dp10950,95827,
f_04.02.2,f_04.02.2,r0070,c0020,dp151166,-62518,
f_04.02.2,f_04.02.2,r0080,c0010,dp10955,29192,
f_04.02.2,f_04.02.2,r0080,c0020,dp151170,-5181,
f_04.02.2,f_04.02.2,r0090,c0010,dp10952,88367,
f_04.02.2,f_04.02.2,r0090,c0020,dp151168,-38263,
f_04.02.2,f_04.02.2,r0100,c0010,dp67305,70275,
f_04.02.2,f_04.02.2,r0100,c0020,dp151175,-83478,
f_04.02.2,f_04.02.2,r0110,c0010,dp10958,26089,
f_04.02.2,f_04.02.2,r0110,c0020,dp151173,-72220,
f_04.02.2,f_04.02.2,r0120,c0010,dp10978,153299,
f_04.02.2,f_04.02.2,r0120,c0020,dp151179,-187687,
f_04.02.2,f_04.02.2,r0130,c0010,dp10951,10303,
f_04.02.2,f_04.02.2,r0130,c0020,dp151167,-89498,
f_04.02.2,f_04.02.2,r0140,c0010,dp10956,219,
f_04.02.2,f_04.02.2,r0140,c0020,dp151171,-17961,
f_04.02.2,f_04.02.2,r0150,c0010,dp10954,48251,
f_04.02.2,f_04.02.2,r0150,c0020,dp151169,-15831,
f_04.02.2,f_04.02.2,r0160,c0010,dp67307,38444,
f_04.02.2,f_04.02.2,r0160,c0020,dp151176,-6479,
f_04.02.2,f_04.02.2,r0170,c0010,dp10960,2750,
f_04.02.2,f_04.02.2,r0170,c0020,dp151174,-33848,
f_04.02.2,f_04.02.2,r0180,c0010,dp10957,53332,
f_04.02.2,f_04.02.2,r0180,c0020,dp151172,-24070,
f_04.02.2,f_04.02.2,r0190,c0010,dp10976,463049,
f_04.02.2,f_04.02.2,r0190,c0020,dp151178,-449347,
f_04.03.1,f_04.03.1,r0020,c0010,dp152839,0,
f_04.03.1,f_04.03.1,r0050,c0010,dp152873,224693,
f_04.03.1,f_04.03.1,r0050,c0015,dp152956,246728,
f_04.03.1,f_04.03.1,r0050,c0020,dp152957,323760,
f_04.03.1,f_04.03.1,r0050,c0030,dp152962,276383,
f_04.03.1,f_04.03.1,r0050,c0040,dp152965,184053,
f_04.03.1,f_04.03.1,r0050,c0041,dp441857,358614,
f_04.03.1,f_04.03.1,r0050,c0050,dp152827,-365284,
f_04.03.1,f_04.03.1,r0050,c0060,dp152830,-328591,
f_04.03.1,f_04.03.1,r0050,c0070,dp152833,-232741,
f_04.03.1,f_04.03.1,r0050,c0071,dp441842,-295291,
f_04.03.1,f_04.03.1,r0050,c0080,dp152991,-346412,
f_04.03.1,f_04.03.1,r0050,c0090,dp153005,-285660,
f_04.03.1,f_04.03.1,r0060,c0010,dp152836,58381,
f_04.03.1,f_04.03.1,r0060,c0015,dp152912,87976,
f_04.03.1,f_04.03.1,r0060,c0020,dp152913,28386,
f_04.03.1,f_04.03.1,r0060,c0030,dp152916,53666,
f_04.03.1,f_04.03.1,r0060,c0040,dp152918,40508,
f_04.03.1,f_04.03.1,r0060,c0041,dp441845,75791,
f_04.03.1,f_04.03.1,r0060,c0050,dp152794,-86958,
f_04.03.1,f_04.03.1,r0060,c0060,dp152796,-87886,
f_04.03.1,f_04.03.1,r0060,c0070,dp152798,-84275,
f_04.03.1,f_04.03.1,r0060,c0071,dp441830,-61374,
f_04.03.1,f_04.03.1,r0060,c0080,dp152980,-44365,
f_04.03.1,f_04.03.1,r0060,c0090,dp152994,-41133,
f_04.03.1,f_04.03.1,r0070,c0010,dp152841,17467,
f_04.03.1,f_04.03.1,r0070,c0015,dp152928,31122,
f_04.03.1,f_04.03.1,r0070,c0020,dp152929,91546,
f_04.03.1,f_04.03.1,r0070,c0030,dp152932,98770,
f_04.03.1,f_04.03.1,r0070,c0040,dp152934,70358,
f_04.03.1,f_04.03.1,r0070,c0041,dp441849,15289,
f_04.03.1,f_04.03.1,r0070,c0050,dp152806,-92375,
f_04.03.1,f_04.03.1,r0070,c0060,dp152808,-36863,
f_04.03.1,f_04.03.1,r0070,c0070,dp152810,-41403,
f_04.03.1,f_04.03.1,r0070,c0071,dp441834,-22338,
f_04.03.1,f_04.03.1,r0070,c0080,dp152984,-82762,
f_04.03.1,f_04.03.1,r0070,c0090,dp152998,-94151,
f_04.03.1,f_04.03.1,r0080,c0010,dp152838,45333,
f_04.03.1,f_04.03.1,r0080,c0015,dp152920,57812,
f_04.03.1,f_04.03.1,r0080,c0020,dp152921,85425,
f_04.03.1,f_04.03.1,r0080,c0030,dp152924,30637,
f_04.03.1,f_04.03.1,r0080,c0040,dp152926,3931,
f_04.03.1,f_04.03.1,r0080,c0041,dp441847,86753,
f_04.03.1,f_04.03.1,r0080,c0050,dp152800,-61713,
f_04.03.1,f_04.03.1,r0080,c0060,dp152802,-52077,
f_04.03.1,f_04.03.1,r0080,c0070,dp152804,-3655,
f_04.03.1,f_04.03.1,r0080,c0071,dp441832,-90562,
f_04.03.1,f_04.03.1,r0080,c0080,dp152982,-73281,
f_04.03.1,f_04.03.1,r0080,c0090,dp152996,-66414,
f_04.03.1,f_04.03.1,r0090,c0010,dp152847,94188,
f_04.03.1,f_04.03.1,r0090,c0015,dp152948,20899,
f_04.03.1,f_04.03.1,r0090,c0020,dp152949,85154,
f_04.03.1,f_04.03.1,r0090,c0030,dp152952,92770,
f_04.03.1,f_04.03.1,r0090,c0040,dp152954,55830,
f_04.03.1,f_04.03.1,r0090,c0041,dp441855,99205,
f_04.03.1,f_04.03.1,r0090,c0050,dp152821,-62482,
f_04.03.1,f_04.03.1,r0090,c0060,dp152823,-81246,
f_04.03.1,f_04.03.1,r0090,c0070,dp152825,-60239,
f_04.03.1,f_04.03.1,r0090,c0071,dp441840,-67017,
f_04.03.1,f_04.03.1,r0090,c0080,dp152989,-73006,
f_04.03.1,f_04.03.1,r0090,c0090,dp153003,-46038,
f_04.03.1,f_04.03.1,r0100,c0010,dp152844,9324,
f_04.03.1,f_04.03.1,r0100,c0015,dp152940,48919,
f_04.03.1,f_04.03.1,r0100,c0020,dp152941,33249,
f_04.03.1,f_04.03.1,r0100,c0030,dp152944,540,
f_04.03.1,f_04.03.1,r0100,c0040,dp152946,13426,
f_04.03.1,f_04.03.1,r0100,c0041,dp441853,81576,
f_04.03.1,f_04.03.1,r0100,c0050,dp152815,-61756,
f_04.03.1,f_04.03.1,r0100,c0060,dp152817,-70519,
f_04.03.1,f_04.03.1,r0100,c0070,dp152819,-43169,
f_04.03.1,f_04.03.1,r0100,c0071,dp441838,-54000,
f_04.03.1,f_04.03.1,r0100,c0080,dp152987,-72998,
f_04.03.1,f_04.03.1,r0100,c0090,dp153001,-37924,
f_04.03.1,f_04.03.1,r0110,c0010,dp152879,270407,
f_04.03.1,f_04.03.1,r0110,c0015,dp152960,264386,
f_04.03.1,f_04.03.1,r0110,c0020,dp152961,258104,
f_04.03.1,f_04.03.1,r0110,c0030,dp152964,437788,
f_04.03.1,f_04.03.1,r0110,c0040,dp152967,261015,
f_04.03.1,f_04.03.1,r0110,c0041,dp441859,310191,
f_04.03.1,f_04.03.1,r0110,c0050,dp152829,-237413,
f_04.03.1,f_04.03.1,r0110,c0060,dp152832,-205413,
f_04.03.1,f_04.03.1,r0110,c0070,dp152835,-276264,
f_04.03.1,f_04.03.1,r0110,c0071,dp441844,-275426,
f_04.03.1,f_04.03.1,r0110,c0080,dp152993,-397185,
f_04.03.1,f_04.03.1,r0110,c0090,dp153007,-455897,
f_04.03.1,f_04.03.1,r0120,c0010,dp152837,57550,
f_04.03.1,f_04.03.1,r0120,c0015,dp152914,77394,
f_04.03.1,f_04.03.1,r0120,c0020,dp152915,40885,
f_04.03.1,f_04.03.1,r0120,c0030,dp152917,94292,
f_04.03.1,f_04.03.1,r0120,c0040,dp152919,58198,
f_04.03.1,f_04.03.1,r0120,c0041,dp441846,66601,
f_04.03.1,f_04.03.1,r0120,c0050,dp152795,-19811,
f_04.03.1,f_04.03.1,r0120,c0060,dp152797,-10997,
f_04.03.1,f_04.03.1,r0120,c0070,dp152799,-95334,
f_04.03.1,f_04.03.1,r0120,c0071,dp441831,-24343,
f_04.03.1,f_04.03.1,r0120,c0080,dp152981,-31623,
f_04.03.1,f_04.03.1,r0120,c0090,dp152995,-43350,
f_04.03.1,f_04.03.1,r0130,c0010,dp152842,9849,
f_04.03.1,f_04.03.1,r0130,c0015,dp152930,51446,
f_04.03.1,f_04.03.1,r0130,c0020,dp152931,32329,
f_04.03.1,f_04.03.1,r0130,c0030,dp152933,62014,
f_04.03.1,f_04.03.1,r0130,c0040,dp152935,40044,
f_04.03.1,f_04.03.1,r0130,c0041,dp441850,58762,
f_04.03.1,f_04.03.1,r0130,c0050,dp152807,-65419,
f_04.03.1,f_04.03.1,r0130,c0060,dp152809,-48079,
f_04.03.1,f_04.03.1,r0130,c0070,dp152811,-39644,
f_04.03.1,f_04.03.1,r0130,c0071,dp441835,-39695,
f_04.03.1,f_04.03.1,r0130,c0080,dp152985,-96186,
f_04.03.1,f_04.03.1,r0130,c0090,dp152999,-97776,
f_04.03.1,f_04.03.1,r0140,c0010,dp152840,59804,
f_04.03.1,f_04.03.1,r0140,c0015,dp152922,63530,
f_04.03.1,f_04.03.1,r0140,c0020,dp152923,12942,
f_04.03.1,f_04.03.1,r0140,c0030,dp152925,87120,
f_04.03.1,f_04.03.1,r0140,c0040,dp152927,20369,
f_04.03.1,f_04.03.1,r0140,c0041,dp441848,52372,
f_04.03.1,f_04.03.1,r0140,c0050,dp152801,-77016,
f_04.03.1,f_04.03.1,r0140,c0060,dp152803,-10827,
f_04.03.1,f_04.03.1,r0140,c0070,dp152805,-53091,
f_04.03.1,f_04.03.1,r0140,c0071,dp441833,-54366,
f_04.03.1,f_04.03.1,r0140,c0080,dp152983,-98304,
f_04.03.1,f_04.03.1,r0140,c0090,dp152997,-83379,
f_04.03.1,f_04.03.1,r0150,c0010,dp152849,35596,
f_04.03.1,f_04.03.1,r0150,c0015,dp152950,43780,
f_04.03.1,f_04.03.1,r0150,c0020,dp152951,65975,
f_04.03.1,f_04.03.1,r0150,c0030,dp152953,97574,
f_04.03.1,f_04.03.1,r0150,c0040,dp152955,571,
f_04.03.1,f_04.03.1,r0150,c0041,dp441856,38061,
f_04.03.1,f_04.03.1,r0150,c0050,dp152822,-16950,
f_04.03.1,f_04.03.1,r0150,c0060,dp152824,-10124,
f_04.03.1,f_04.03.1,r0150,c0070,dp152826,-40321,
f_04.03.1,f_04.03.1,r0150,c0071,dp441841,-81088,
f_04.03.1,f_04.03.1,r0150,c0080,dp152990,-17463,
f_04.03.1,f_04.03.1,r0150,c0090,dp153004,-98971,
f_04.03.1,f_04.03.1,r0160,c0010,dp152846,66232,
f_04.03.1,f_04.03.1,r0160,c0015,dp152942,5500,
f_04.03.1,f_04.03.1,r0160,c0020,dp152943,97174,
f_04.03.1,f_04.03.1,r0160,c0030,dp152945,88703,
f_04.03.1,f_04.03.1,r0160,c0040,dp152947,42083,
f_04.03.1,f_04.03.1,r0160,c0041,dp441854,54398,
f_04.03.1,f_04.03.1,r0160,c0050,dp152816,-28615,
f_04.03.1,f_04.03.1,r0160,c0060,dp152818,-77021,
f_04.03.1,f_04.03.1,r0160,c0070,dp152820,-12597,
f_04.03.1,f_04.03.1,r0160,c0071,dp441839,-35398,
f_04.03.1,f_04.03.1,r0160,c0080,dp152988,-89602,
f_04.03.1,f_04.03.1,r0160,c0090,dp153002,-65124,
f_04.03.1,f_04.03.1,r0165,c0010,dp429507,21108,
f_04.03.1,f_04.03.1,r0165,c0015,dp429508,70389,
f_04.03.1,f_04.03.1,r0165,c0020,dp429509,8613,
f_04.03.1,f_04.03.1,r0165,c0030,dp429510,64109,
f_04.03.1,f_04.03.1,r0165,c0040,dp429511,74336,
f_04.03.1,f_04.03.1,r0165,c0041,dp441852,77703,
f_04.03.1,f_04.03.1,r0165,c0050,dp429504,-58758,
f_04.03.1,f_04.03.1,r0165,c0060,dp429505,-34399,
f_04.03.1,f_04.03.1,r0165,c0070,dp429506,-69070,
